id,a
378,0.44580964798868516
379,0.4645021914484983
380,0.5101036512476566
381,0.5316312493238846
382,0.5197146647737352
383,0.47488880742891143
384,0.4547476676047625
385,0.5087112432819704
386,0.4745785284514312
387,0.45519891258135675
388,0.4854313976240716
389,0.4861736667107814
390,0.4658970059774213
391,0.4753531284466865
392,0.4574186705877689
393,0.5101040157090775
394,0.6299971449789415
395,0.46046529335705444
396,0.45504725203817487
397,0.49034326024376035
398,0.4823030921790619
399,0.7695618023186447
400,0.536961306869036
401,0.5030499998109403
402,0.45942402510333974
403,0.4565749878674193
404,0.47261176413010375
405,0.510417202679308
406,0.5256652072266197
407,0.5341054802715318
408,0.4582836412914133
409,0.4841382367654453
410,1.0
411,0.4611594796099341
412,0.4807691114098453
413,0.4489201568442273
414,0.4464752245450436
415,0.5233766998371919
416,0.545730246916195
417,0.4588688127231769
418,0.575106555319009
419,0.523986215334663
420,0.6052844236486077
421,0.46198746317286443
422,0.47092233478687173
423,0.46259947563814774
424,0.4828318250320304
425,0.466550821464604
426,0.4608518981349092
427,0.493007696034757
428,0.5057592547426714
429,0.45397783622348853
430,0.46472505909917766
431,0.4847539340709875
432,0.49967821316353395
433,0.46962038912261833
434,0.4765202526608916
435,0.4717679709341318
436,0.4754871078630405
437,0.48138359732376057
438,0.46770406809754506
439,0.5243850017938466
440,0.43760366256917377
441,0.47894166032402885
442,0.4590965303430603
443,0.45812047599593836
444,0.4698351592558544
445,0.4648110764103758
446,0.5481856349898714
447,0.4835535726122403
448,0.5127103130442179
449,0.46061009570797357
450,0.6599871677517669
451,0.501195816844187
452,0.4678189410107631
453,0.6040189012816016
454,0.47657258718361467
455,0.4624404675244269
456,0.4782476844868823
457,0.4856803758413885
458,0.5169865605631913
459,0.45833684356945187
460,0.4625189309275212
461,0.47831499215056217
462,0.4784183749116806
463,0.9641113536841812
464,0.4666407560694209
465,0.5144683631106265
466,0.4791582388218987
467,0.46430666976515816
468,0.4993929823655597
469,0.4609026398446655
470,0.64515793845226
471,0.5325553915506163
472,0.6309434236267943
473,0.478142508088453
474,0.4761784628329118
475,0.4619945228172208
476,0.4493023985179246
477,0.4612951839318467
478,0.5710314738639118
479,0.49885943439674557
480,0.45112624253700734
481,0.45125517850639973
482,0.5626798600464836
483,0.5053446022939772
484,0.47573266718067275
485,0.4627425616212711
486,0.48215740879739366
487,0.4661036716515566
488,0.46184273935187375
489,0.45119342204109364
490,0.4590279611014952
491,0.4877248914713634
492,0.46205398557810506
493,0.5452736574140803
494,0.7741479502627859
495,0.4570528145325512
496,0.49003967857507946
497,0.4796385531803494
498,0.4623024393180331
499,0.506427657772766
500,0.5096347547201652
501,0.4461910836854406
502,0.4877293265210872
503,0.48055189809154086
504,0.4908131719821886
505,0.5204874081745988
506,0.4591014445054341
507,0.5543615782517815
508,0.454338384415293
509,0.5098623441073683
510,0.5139941471565779
511,0.5396584173617933
512,0.4550545176804456
513,0.49395842967033476
514,0.46769746250085864
515,0.5114692673603268
516,0.5091786497110335
517,0.4702300376887955
518,0.7303902419011792
519,0.46139647353934804
520,0.4652635116594421
521,0.5119795675840084
522,0.46977343809949446
523,0.4659617151258219
524,0.524387712578413
525,0.49255026170106586
526,0.5207180822199545
527,0.5751830406896545
528,0.46871842467685104
529,0.5120021297658697
530,0.5302180166463372
531,0.5168178851287538
532,0.5097599418362256
533,0.58097417886998
534,0.5150086814292152
535,0.45409302531367485
536,0.5511913558650543
537,0.6738868077291571
538,0.5090427032091236
539,0.5042954031493905
540,0.5061964730352607
541,0.5067189559301679
542,0.4657814178831366
543,0.6183561206747191
544,0.49923310570716767
545,0.4658737226128776
546,0.4748187513256751
547,0.541024762397269
548,0.4716781712144051
549,0.46938939722662626
550,0.47022589232202094
551,0.5070872206046736
552,0.5207962461230328
553,0.47870604317397414
554,0.45377234706150005
555,0.46654604987527126
556,0.4564383514396354
557,0.7767536931291373
558,0.5281528163119718
559,0.4848287001639076
560,0.6343910770031339
561,0.48077493100785573
562,0.4794054038094088
563,0.6215425794867425
564,0.4625114244035838
565,0.4826100218498069
566,0.47374970539161965
567,0.5046625591498396
568,0.46749407810747323
569,0.4667292161814921
570,0.46163157066102745
571,0.5078918095663656
572,0.5126231264781592
573,0.5020603841637304
574,0.46371636004415984
575,0.4805381306960476
576,0.5341253975798664
577,0.5424628730748403
578,0.7257761639354966
579,0.4581806836633902
580,0.45588326635366067
581,0.5137417835569729
582,0.45458807642525495
583,0.6980319237837977
584,0.4658756800714936
585,0.49025197930549336
586,0.5192503165022371
587,0.45475422005548954
588,0.45034541070966755
589,0.47550134985560955
590,0.7338532022525761
591,0.5041612033385893
592,0.47260673194115177
593,0.4533709658995402
594,0.4976235944500673
595,0.45582180718791016
596,0.46091944014290764
597,0.4520188819312086
598,0.45819384448882583
599,0.4609130977978378
600,0.5686049586190638
601,0.5598812916577361
602,0.5148075368210938
603,0.45827162253366394
604,0.4687898686873437
605,0.5309582543096305
606,0.47095721682535024
607,0.46670983854231535
608,0.44953239961977765
609,0.49141114493523097
610,0.4499766440383043
611,0.4748101691243386
612,0.4655675138915373
613,0.48358863811111374
614,0.5110170235775896
615,0.456489211177306
616,0.710949708183509
617,0.5390755559897654
618,0.4599169812626061
619,0.4800762632766216
620,0.46144686241643396
621,0.47869586134354897
622,0.5044385243713406
623,0.4772480066720915
624,0.4820078119305418
625,0.4605409748917927
626,0.481234004346997
627,0.7778062970131195
628,0.4611476538303106
629,0.46580374507763356
630,0.4763239848337291
631,0.4859535435648224
632,0.47229567486565516
633,0.47939464768599793
634,0.48903436851214654
635,0.47028233723214075
636,0.501432510944249
637,0.45209862166458487
638,0.4599277414442935
639,0.5228678160349159
640,0.5548263780712621
641,0.47985145091693093
642,0.5039620917771974
643,0.4705249762880321
644,0.4840486897169586
645,0.4640987384820646
646,0.6259663778237232
647,0.5148327822738888
648,0.4780166018169851
649,0.4862949096662047
650,0.6272199879960683
651,0.5067177101956636
652,0.47846440487233904
653,0.47801409807389617
654,0.4603282640936613
655,0.5016739459456517
656,0.5232336401122889
657,0.6648512203728103
658,0.4635884936609107
659,0.5039883183563802
660,0.595076713527289
661,0.44943956324509043
662,0.4853059735302982
663,0.47387689649890785
664,0.4624422316412871
665,0.4574152668170178
666,0.5276220746053432
667,0.47419572181815955
668,0.45932775603111853
669,0.5124147547899021
670,0.4777822562112628
671,0.4812279765433426
672,0.6568265928013054
673,0.5051182255514003
674,0.49140995882202615
675,0.46579488722627727
676,0.5626876050790383
677,0.45483135224008214
678,0.4626740030481963
679,0.4571831171702816
680,0.47073021815354416
681,0.6482754812349595
682,0.5201105654867613
683,0.4610867806331865
684,0.47168872393508604
685,0.4575914900761028
686,0.48115506368334454
687,0.5671759497581892
688,0.4606782187683947
689,0.5179608872485015
690,0.4571927255099066
691,0.4624480911322753
692,0.44807668528124256
693,0.4661108633398108
694,0.45758490500855326
695,0.4670509151021971
696,0.47067529469193786
697,0.5317281319366878
698,0.6099646709436094
699,0.5656840501588445
700,0.45885944900017345
701,0.5175768966087992
702,0.7075439362658401
703,0.8095444344267974
704,0.45779350077415076
705,0.541339364104284
706,0.45992723676306313
707,0.48665291934150384
708,0.4664132540417312
709,0.4689066836081937
710,0.47847218899939714
711,0.4629089314652337
712,0.5081332363800684
713,0.4616862769295889
714,0.4846919527805392
715,0.4679148664036656
716,0.4969170030169387
717,0.6044222175306887
718,0.47932709828828535
719,0.466275891217609
720,0.4906675772092924
721,0.46725094470706136
722,0.5140809931729654
723,0.4650654614803574
724,0.5542794529665098
725,0.4771315676722771
726,0.7170983505463532
727,0.4730332636310064
728,0.4762607386297455
729,0.5134002308469635
730,0.6247845690424815
731,0.5032815113140743
732,0.5452738450025925
733,0.46886607626571275
734,0.4703049204680825
735,0.5381939368577306
736,0.45272512879976184
737,0.47985292418894676
738,0.46960569153403575
739,0.45620397622727066
740,0.45324596789943217
741,0.45805285970895365
742,0.4672685120888698
743,0.4827698799817157
744,0.5320367014493328
745,0.47618433543789557
746,0.4873427440247536
747,0.46227783241307535
748,0.5581746667783334
749,0.5012792308879211
750,0.5910617466277911
751,0.4777854953621637
752,0.4677169259650902
753,0.4603130582554668
754,0.4565773448178137
755,0.5469143238232342
756,0.44580850228229707
757,0.4651268023987754
758,0.4596379422392833
759,0.5295011823090472
760,0.4971586609885169
761,0.45795116897699095
762,0.4590144435902785
763,0.5168176526405018
764,0.45841732541713126
765,0.46611644372921773
766,0.5127110139240472
767,0.4816778697424108
768,0.45680402116319824
769,0.612485959685079
770,0.4638175521667206
771,0.48476959385227547
772,0.5097083488125832
773,0.5913039701040508
774,0.9424438087757153
775,0.4845947184760131
776,0.5309622723658685
777,0.5005332227522651
778,0.4651734034195305
779,0.4680591387407748
780,0.4784668511540881
781,0.48955566308324927
782,0.45262686728206
783,0.6193864074604062
784,0.7663325316654519
785,0.5685378187669013
786,0.4562035151639027
787,0.46964466474890904
788,0.4673913039783882
789,0.4621361190662487
790,0.4887233716540811
791,0.4635408965336327
792,0.5502045612057023
793,0.4559077124479533
794,0.4559735640232793
795,0.46534373441511084
796,0.4562194698315969
797,0.46771778845596657
798,0.4670222099695102
799,0.47892706770168825
800,0.4576483677250718
801,0.5006030723517273
802,0.48101580889921575
803,0.46337324797453566
804,0.4707354884819971
805,0.4624513375559655
806,0.4789361964103329
807,0.5523632870239008
808,0.47984989654764787
809,0.4864369167670956
810,0.47754972547192054
811,0.5637505040875633
812,0.48789913638065024
813,0.5069525482013576
814,0.5813604897931315
815,0.5225550415249925
816,0.4595502502763244
817,0.5060372504012663
818,0.5100673669030745
819,0.6316724638534589
820,0.6965744952460444
821,0.5430898997629011
822,0.4831669295422599
823,0.4617613602620324
824,0.4895945449588216
825,0.46259794167134005
826,0.500311606212709
827,0.46586844633492996
828,0.45375543017060205
829,0.47824044407473143
830,0.4865258252820939
831,0.5133886810813422
832,0.46748426476163096
833,0.45452014995617895
834,0.4835830687616726
835,0.4618338891219237
836,0.5014258063140911
837,0.4766294786029011
838,0.5836736525765581
839,0.5741760715458242
840,0.4718319753349253
841,0.4766622733469981
842,0.4663500690264246
843,0.4551311115403353
844,0.4794007190501472
845,0.4809934804669383
846,0.48046199591597977
847,0.5910140927178116
848,0.4648017840302169
849,0.48612284847676174
850,0.5319738717564094
851,0.5027344719651338
852,0.4618221543971447
853,0.5080303825030588
854,0.4682432521218536
855,0.4962357024359221
856,0.5140056143534459
857,0.7268815403021994
858,0.45520370645583264
859,0.4559736548838803
860,0.4841993588901784
861,0.46633952718947796
862,0.4745116677304438
863,0.5145567610174221
864,0.4650395534294548
865,0.5767521014623216
866,0.4618619803681536
867,0.49958975031805
868,0.4634330008815295
869,0.4529384264710909
870,0.46006051506396173
871,0.48215347634791417
872,0.5231149282497363
873,0.4783130139138913
874,0.44874938784206864
875,0.45320573212394594
876,0.4702002795777917
877,0.4714478497898321
878,0.45232879415592164
879,0.4659512043824147
880,0.7080774131991415
881,0.4552185965353696
882,0.5260715416013871
883,0.503742054781878
884,0.4584022461863041
885,0.4662600551219412
886,0.5560359257831105
887,0.522266983227119
888,0.4854320618627044
889,0.4682441064599041
890,0.46625141226857536
891,0.4693979442937425
892,0.459234810882176
893,0.4732772578040806
894,0.4614791852298627
895,0.68083322961212
896,0.4676198360732784
897,0.4525115754747537
898,0.4805400071431376
899,0.5135340409688522
900,0.4642707231162064
901,0.5395212978906209
902,0.45599186664872865
903,0.5152262295709212
904,0.45232823947792433
905,0.4795388996893049
906,0.4964708620071479
907,0.47527168151140997
908,0.5466424534360222
909,0.5042036710199927
910,0.48208797242129875
911,0.4705517278384962
912,0.46509934324651653
913,0.5797711751770452
914,0.4741990888845456
915,0.46403616941680975
916,0.5448151216924636
917,0.46878046959188685
918,0.47571695337736
919,0.4506758943667254
920,0.44958047808536905
921,0.4669610945376643
922,0.4910944340045711
923,0.5249377129751239
924,0.4791739822645339
925,0.6010416153089472
926,0.545355262587656
927,0.4607662487950004
928,0.4771653142792849
929,0.4990716446465846
930,0.6875754259082699
931,0.5263261401006961
932,0.4558173719246965
933,0.463427551486704
934,0.46426287521396514
935,0.5133785778277825
936,0.4657089450578463
937,0.46588502860470044
938,0.4955483686193186
939,0.7066332907336585
940,0.4612185719590974
941,0.4638949592593654
942,0.4613086019178409
943,0.4661167361741076
944,0.4702143214830088
945,0.7951414534244567
946,0.4703133789827109
947,0.45090373959629604
948,0.4791768818572134
949,0.47526189967181826
950,0.6375422669014613
951,0.46235900729118334
952,0.4770071407889876
953,0.45125737659643667
954,0.5179104338424189
955,0.4710659116204014
956,0.5208655315605784
957,0.543131650865037
958,0.4625481573501763
959,0.4601729392148994
960,0.46999669413465256
961,0.48782036205651835
962,0.5278933464608988
963,0.5371522631734517
964,0.5956017134998687
965,0.46495636656856926
966,0.5015385423213758
967,0.45666712599484083
968,0.47205814530719425
969,0.4750346174984638
970,0.5037333236812827
971,0.4555923026977759
972,0.5638049639689484
973,0.48122943480331265
974,0.4546234312558755
975,0.5089924105324315
976,0.5168198697827628
977,0.46474827802168345
978,0.47795507997807035
979,0.4618494074297327
980,0.5741681671916011
981,0.44997682782989623
982,0.46501663531078946
983,0.4509331611358089
984,0.4636632258107881
985,0.7007705523396327
986,0.46341643107932146
987,0.47343226298173957
988,0.46734012679514586
989,0.45414836865322655
990,0.4738920380266834
991,0.4809262824012322
992,0.4600912441031347
993,0.5833174485636666
994,0.47502793240311253
995,0.4596509111320338
996,0.49668968284344717
997,0.4943894249661433
998,0.47939720416672205
999,0.4668159862766242
1000,0.5053597209062707
1001,0.458424379220396
1002,0.4635966047439376
1003,0.45240154431696433
1004,0.5646707826368204
1005,0.4705174522631024
1006,0.5100296567502528
1007,0.4939314503505868
1008,0.4664057484324611
1009,0.48123133807835294
1010,0.5168573074007462
1011,0.48837697085949283
1012,0.5038392267262237
1013,0.45942068297943073
1014,0.4571298848565002
1015,0.47837889752273205
1016,0.4635862522278058
1017,0.4725913975589732
1018,0.5210376064471551
1019,0.4642756300077027
1020,0.488516480660586
1021,0.5030516574429305
1022,0.46251831644569563
1023,0.4675658691015909
1024,0.4601457222736196
1025,0.5067243450563349
1026,0.4610623388453513
1027,0.5561646443011312
1028,0.45065940969340906
1029,0.4574753987619466
1030,0.5158983090148891
1031,0.4748168131849935
1032,0.46312593258909623
1033,0.48864131056981736
1034,0.4643491838913944
1035,0.4567315329604388
1036,0.4784786230037888
1037,0.48439530971255695
1038,0.4784950412036654
1039,0.5106984387046054
1040,0.49002589429373794
1041,0.5060445232124571
1042,1.0
1043,1.0
1044,0.4947061844146498
1045,0.4599577022293453
1046,0.4608681289285636
1047,0.4554978865872607
1048,0.4626567155143023
1049,0.4659315548008917
1050,0.4636153678783429
1051,0.6039105061597508
1052,0.4993662285611156
1053,0.5182105980354264
1054,0.503434764071251
1055,0.46954887739373113
1056,0.4948766176373721
1057,0.47237154480937155
1058,0.48299183447377575
1059,0.549698910756623
1060,0.4648567519371975
1061,0.4775730405490938
1062,0.4588527701150643
1063,0.46062527010664295
1064,0.47068109709123446
1065,0.4796281476461444
1066,0.4845930809966498
1067,0.5677449709400061
1068,0.46756929644990136
1069,0.4999083634079723
1070,0.46730318113574115
1071,0.48031235111453163
1072,0.4729627088481439
1073,0.4704556916868852
1074,0.47005965922756215
1075,0.48078388003188
1076,0.5597912542344217
1077,0.5052585531043071
1078,0.48077837232918186
1079,0.5245459534598569
1080,0.45416525147096254
1081,1.0
1082,0.5066319845042808
1083,0.4798562994269634
1084,0.4881939341268564
1085,0.5536816746684851
1086,0.45522413418819996
1087,0.5272456510688986
1088,0.452710900465832
1089,0.6241692162674803
1090,0.4592592528041555
1091,0.461599757574846
1092,0.4532204451370146
1093,0.45787890784708435
1094,0.49891009299736006
1095,0.45117628143776844
1096,0.5103589878382249
1097,0.6652451139941892
1098,0.5406263933804208
1099,0.6185258467849826
1100,0.4546358195822999
1101,0.45407433044043155
1102,0.47261715939724736
1103,0.4582738164436043
1104,0.4819193806209827
1105,0.8015361967339044
1106,0.4648240767562151
1107,0.469129062078394
1108,0.4645656470715833
1109,0.4718180411017567
1110,0.4793260348157542
1111,0.4728277678336979
1112,0.6770318053263348
1113,0.4816943638566442
1114,0.468298903678634
1115,0.4728556891031771
1116,0.46503808186533757
1117,0.4565002809461034
1118,0.45353820409964263
1119,0.4709253020652379
1120,0.46793313383819884
1121,0.4625124197659741
1122,0.6081146016178247
1123,0.46640156385432674
1124,0.554129855795484
1125,0.4534022465582932
1126,0.48376398396869535
1127,0.46312686270993597
1128,0.49117333247327655
1129,0.48415118690831516
1130,0.4601649496342062
1131,0.4960001700034629
1132,0.4981472295319547
1133,0.4629156056711489
1134,0.5053561491833525
1135,0.6142495430105785
1136,0.4548968531851153
1137,0.5131507378304919
1138,0.6199266283306417
1139,0.47102469243841644
1140,0.9127605826615446
1141,0.5512477211891823
1142,0.5074823632388755
1143,0.45390585250249016
1144,0.6217691435360008
1145,0.4816888071955966
1146,0.4546757914229629
1147,0.45918948656572905
1148,0.4858302577109743
1149,0.4610291661881683
1150,0.5260428686344848
1151,0.43081378151194794
1152,0.5583534401050393
1153,0.4647452273426541
1154,0.4695401327700556
1155,0.4490073563786843
1156,0.5800011333526459
1157,0.5163442016025397
1158,0.5190289308822769
1159,0.4441249364092361
1160,0.5311892899024081
1161,0.45430920892322285
1162,0.48215775207092704
1163,0.45548969250497434
1164,0.4572705628656272
1165,0.4782503751373143
1166,0.45020386046782424
1167,0.6128802719531752
1168,0.4642598995912141
1169,0.46048875426364805
1170,0.524304971433717
1171,0.5394840347681668
1172,0.4844383619819412
1173,0.4650374632602012
1174,0.4917266109862489
1175,0.5360076077059172
1176,0.4592420291089062
1177,0.45587356426170245
1178,0.5957294706472485
1179,0.47165730396000366
1180,0.4652857635062471
1181,0.4886518028066002
1182,0.4592018105797476
1183,0.4690445722910492
1184,0.48485518264965116
1185,0.5242493606025915
1186,0.4705587053289417
1187,0.4627918345108017
1188,0.5270770549211776
1189,0.46007969180669234
1190,0.4526880221167074
1191,0.463370241326273
1192,0.4629609052134728
1193,0.5271452378552763
1194,0.4630147308088076
1195,0.46000947337851394
1196,0.5190518645953544
1197,0.4613872651378886
1198,0.4778720865143496
1199,0.5788169574244891
1200,0.4789359699237566
1201,0.5124391023823857
1202,0.4639075406118183
1203,0.5099564913698547
1204,0.47991574940633697
1205,0.4751135410744732
1206,0.4532547490487063
1207,0.45156184999518056
1208,0.4409747372062131
1209,0.4582747661642535
1210,0.4675411704281408
1211,0.48919880004909366
1212,0.4750303819113089
1213,0.5754611069716427
1214,0.4597804676949894
1215,0.45461686601088297
1216,0.4791665941118476
1217,0.5132812746708744
1218,0.5115577359146711
1219,0.5111699787056095
1220,0.5201945970266963
1221,0.4642678492302728
1222,0.46679858579452665
1223,0.4636703632910586
1224,0.6823806030632892
1225,0.5773769851743471
1226,0.5135446087336192
1227,0.49476235369325766
1228,0.4812535121152176
1229,0.46815784943572814
1230,0.4535501804278526
1231,0.5620683643799623
1232,0.4734253606372712
1233,0.46816572427190045
1234,0.46106892884062295
1235,0.520821950206675
1236,0.47160332503162583
1237,0.45670860065031477
1238,0.46404617208693444
1239,0.46549640704586476
1240,0.8816115410445259
1241,0.45149525370345783
1242,0.43462043142286827
1243,0.5149838845291718
1244,0.45673412705293603
1245,0.482604972763459
1246,0.4621761278266053
1247,0.4648165844252706
1248,0.457552823409638
1249,0.45832054521387217
1250,0.5035968996705739
1251,0.48598336439518014
1252,0.47762802525677417
1253,0.45872832197411584
1254,0.48145179964375173
1255,0.5583103041309228
1256,0.5187290739434693
